LICL,PES,FR,DIST,NM
0.017659826,27.93575492,0.447936293,24.79025731,362.042344
0.01766191,28.15203308,0.444937047,24.68725838,362.042344
0.017663341,28.12110183,0.44877699,24.78302762,362.042344
0.018230678,30.71278673,0.339846439,23.83776882,326.2865819
0.018257643,30.71709931,0.338726318,23.71076273,326.2865819
0.018273202,30.56369668,0.33893367,23.82186835,326.2865819
0.018284899,30.46919568,0.34021466,23.8529847,326.2865819
0.018293374,30.59684622,0.339257169,23.75012745,326.2865819
0.018314724,30.72007938,0.339112461,23.84013568,326.2865819
0.018322733,30.6977752,0.338988693,23.68200065,326.2865819
0.018356139,30.53708558,0.338726683,23.6845381,326.2865819
0.018360188,28.09597431,0.301755655,21.0584959,281.4775974
0.018363036,30.57223947,0.340407253,23.75749192,326.2865819
0.018363886,27.94121782,0.302232233,20.87298513,281.4775974
0.018384838,30.60152985,0.33804863,23.63859694,326.2865819
0.018390343,27.9406568,0.302212542,20.92399665,281.4775974
0.018429348,28.02453959,0.302652273,20.88518004,281.4775974
0.01844136,27.98774853,0.301195408,20.88687403,281.4775974
0.018446585,28.03498571,0.30212279,20.95748862,281.4775974
0.018460523,27.99289922,0.302837117,20.96090421,281.4775974
0.01846334,28.13292953,0.301861573,21.00988434,281.4775974
0.018482945,28.05745842,0.302975082,21.00908608,281.4775974
0.018493096,28.14563144,0.302539596,20.88657784,281.4775974
0.018517246,27.89761227,0.302982847,20.99469335,281.4775974
0.018518196,28.06680594,0.303291318,20.97802779,281.4775974
0.018524289,27.96198636,0.300691616,20.88025844,281.4775974
0.018530477,27.91177219,0.303048909,20.9955456,281.4775974
0.018550534,29.45246167,0.304957082,29.60665254,264.616874
0.018559286,29.55495337,0.307463396,29.61876416,264.616874
0.018559576,29.32680418,0.30716553,29.4954087,264.616874
0.01857181,29.40419877,0.305036904,29.54435907,264.616874
0.018578271,29.47369099,0.307175334,29.71637717,264.616874
0.018587688,29.55751419,0.304490336,29.66862376,264.616874
0.01859509,29.43996358,0.305659689,29.71092798,264.616874
0.018619949,29.30852982,0.304869349,29.71706111,264.616874
0.018635653,29.42399073,0.305953956,29.57894294,264.616874
0.018645821,29.50291959,0.304772739,29.63420287,264.616874
0.018645917,29.53245044,0.30602194,29.67954189,264.616874
0.018654045,29.28692103,0.306297699,29.68452253,264.616874
0.018673084,29.28906467,0.305284203,29.50498462,264.616874
0.018709333,29.31929907,0.305293762,29.58474483,264.616874
0.018710545,29.54588724,0.307423059,29.70428777,264.616874
0.018726335,29.49906772,0.306330525,29.5168534,264.616874
0.018757346,31.11873728,0.400479071,27.71238629,354.2094576
0.018762999,31.03155299,0.398899326,27.62537039,354.2094576
0.018764956,31.07984136,0.400298291,27.5794426,354.2094576
0.018774569,31.17856437,0.400608282,27.59085442,354.2094576
0.018775908,31.02562709,0.398131375,27.69246452,354.2094576
0.018797765,31.12005143,0.398957961,27.51535465,354.2094576
0.018802908,31.10614412,0.399742812,27.58606654,354.2094576
0.018811177,30.99375091,0.398250805,27.6627294,354.2094576
0.018834907,31.16228404,0.400527616,27.46175169,354.2094576
0.018849224,31.15367921,0.399666312,27.50085331,354.2094576
0.018856115,30.98355135,0.401625493,27.63566037,354.2094576
0.018867364,29.31591074,0.427661519,27.95999742,340.4893804
0.018868076,29.23952134,0.425253639,27.93184573,340.4893804
0.018870714,29.49781388,0.425110014,27.96192414,340.4893804
0.018888201,31.02727138,0.400901824,27.68230648,354.2094576
0.01889456,29.33587803,0.424390831,27.94419488,340.4893804
0.018898206,29.31999645,0.424375191,28.06481426,340.4893804
0.018899218,29.32272892,0.424448016,27.94472103,340.4893804
0.018913977,29.44483926,0.428047005,27.94507807,340.4893804
0.018920693,29.38005085,0.425148635,28.0324448,340.4893804
0.018921125,29.46060337,0.426814109,27.87335507,340.4893804
0.018929959,29.41917373,0.427885715,28.02785014,340.4893804
0.018943455,29.44885268,0.425037518,28.12530541,340.4893804
0.018950232,29.25636275,0.424013081,27.92945051,340.4893804
0.018953806,29.27000392,0.426983649,27.93940871,340.4893804
0.01895644,29.49067349,0.424611685,28.08417894,340.4893804
0.018957944,29.36235137,0.426108541,27.9982195,340.4893804
0.018963629,29.42672082,0.427310956,27.8839169,340.4893804
0.018970935,29.46139439,0.424244623,27.92728608,340.4893804
0.018987714,29.37671692,0.427783216,28.0734121,340.4893804
0.01899917,29.36152522,0.426412689,27.9327453,340.4893804
0.01900021,29.33707473,0.425595656,28.09579422,340.4893804
0.019003481,29.24458022,0.424515324,28.01421853,340.4893804
0.019003829,29.34223408,0.425518162,27.96722265,340.4893804
0.019020901,29.34555052,0.426478346,27.98424732,340.4893804
0.019023518,29.23002509,0.427423743,28.05542651,340.4893804
0.019024868,29.25285365,0.425325396,28.01032644,340.4893804
0.01904707,29.33068281,0.427669386,27.96739653,340.4893804
0.019674113,28.69482472,0.453823812,26.21220102,352.2342829
0.019718877,28.58401801,0.453531627,26.23561408,352.2342829
0.019724868,28.58516157,0.454062105,26.42121016,352.2342829
0.019728186,28.79851474,0.45339711,26.3852729,352.2342829
0.019736285,28.745236,0.453822837,26.36773203,352.2342829
0.019755403,28.72212478,0.452468641,26.31865174,352.2342829
0.019762438,28.68245441,0.453021726,26.3368823,352.2342829
0.019779304,28.65939011,0.453930077,26.30716516,352.2342829
0.019808018,28.61917306,0.452839899,26.26413436,352.2342829
0.019809529,28.72860741,0.451656702,26.39796379,352.2342829
0.019817259,28.73590911,0.453975228,26.25847615,352.2342829
0.019835143,28.61298424,0.452066413,26.3995787,352.2342829
0.019840485,28.68274989,0.451346855,26.21450167,352.2342829
0.019849654,28.62669015,0.451350561,26.22459855,352.2342829
0.02056164,30.98986796,0.394374297,27.94669,342.5083917
0.020563765,30.94048997,0.392111911,27.88258908,342.5083917
0.020581803,30.87896255,0.394352204,27.71563679,342.5083917
0.020584968,30.98432335,0.392565523,27.76696881,342.5083917
0.020585652,30.79859884,0.392722162,27.90260754,342.5083917
0.020608988,30.89751678,0.392049954,27.68603923,342.5083917
0.020636026,30.84731358,0.39090219,27.80127713,342.5083917
0.02063614,30.94144094,0.394489948,27.8832879,342.5083917
0.020641377,30.77374187,0.392879339,27.9089459,342.5083917
0.02064891,30.89115594,0.393812774,27.78991632,342.5083917
0.020650731,30.90458697,0.392610972,27.80914765,342.5083917
0.020676716,30.89350093,0.393103312,27.82289804,342.5083917
0.020678838,30.76454312,0.393270216,27.91116029,342.5083917
0.020679321,30.87730115,0.392957096,27.72437619,342.5083917
0.020683907,30.87343293,0.391702922,27.69423343,342.5083917
0.020684375,31.05531126,0.390745093,27.81811128,342.5083917
0.020689537,31.02049497,0.392035636,27.68992752,342.5083917
0.020713518,30.91249073,0.390703666,27.88653161,342.5083917
0.020714287,31.04610395,0.393273292,27.94725762,342.5083917
0.020714695,30.81403852,0.391699066,27.93596659,342.5083917
0.020715819,31.01249591,0.392960777,27.92231971,342.5083917
0.020720424,31.05122101,0.392373731,27.89247003,342.5083917
0.020745861,30.80763498,0.390836462,27.88772967,342.5083917
0.020910464,30.09873676,0.358795902,26.40393242,312.4702759
0.020916488,28.37529996,0.311664398,20.28422135,283.374073
0.020927525,28.40167229,0.312077119,20.37211607,283.374073
0.020931851,28.35265637,0.312825027,20.27738686,283.374073
0.020941829,30.10979208,0.358501394,26.28024861,312.4702759
0.020944676,30.15022725,0.357443084,26.3873642,312.4702759
0.02094947,28.18739743,0.310213294,20.37141379,283.374073
0.020951581,28.38667986,0.310793328,20.37078018,283.374073
0.020954519,28.41463301,0.311163242,20.21581744,283.374073
0.020961226,30.04002757,0.356385543,26.17083044,312.4702759
0.020965532,28.23961741,0.312169066,20.22354986,283.374073
0.020966581,28.40877339,0.312484689,20.33099619,283.374073
0.020971191,28.17204939,0.310032975,20.38159396,283.374073
0.020984239,28.31178849,0.311797014,20.33816353,283.374073
0.020985306,28.17166663,0.311078749,20.28310422,283.374073
0.020985402,28.22248593,0.31033573,20.22598202,283.374073
0.020989088,30.17471882,0.355788619,26.40141772,312.4702759
0.020997653,30.03278795,0.357268524,26.28888714,312.4702759
0.021000646,28.20990308,0.309861999,20.36688956,283.374073
0.021003086,28.35412825,0.311662792,20.30265606,283.374073
0.021013346,28.29886033,0.311286949,20.28642561,283.374073
0.021015953,29.95167148,0.356568088,26.26593741,312.4702759
0.021017457,29.99689788,0.356571031,26.16583707,312.4702759
0.021018728,28.33841356,0.31140137,20.28765218,283.374073
0.021040949,28.32904833,0.310073384,20.26103385,283.374073
0.021045202,28.16455764,0.312652873,20.23937577,283.374073
0.021045954,29.96822592,0.433446633,28.31169941,342.9102175
0.021048927,28.38159563,0.312757243,20.23375669,283.374073
0.021053132,30.03900864,0.358566521,26.3734813,312.4702759
0.021058442,28.29041903,0.312504592,20.25482664,283.374073
0.021062458,29.88832233,0.355854635,26.25290696,312.4702759
0.021075084,29.91705506,0.355690554,26.34405295,312.4702759
0.021077527,28.42613163,0.312270024,20.22361256,283.374073
0.021080496,30.07064592,0.435831173,28.20288032,342.9102175
0.021085429,29.93544535,0.43596965,28.32143078,342.9102175
0.021092525,28.30848592,0.312117683,20.20842542,283.374073
0.021107104,28.2231662,0.311089993,20.19330487,283.374073
0.021119667,29.88068521,0.43368009,28.26298173,342.9102175
0.021127299,29.95908647,0.432026589,28.2847558,342.9102175
0.021146444,29.92326959,0.432756003,28.28076345,342.9102175
0.02114782,29.92626914,0.43415287,28.20621012,342.9102175
0.021148291,30.0468175,0.433762629,28.18852174,342.9102175
0.021153448,29.83284807,0.433119943,28.14413899,342.9102175
0.021156843,29.78559875,0.435088204,28.15485227,342.9102175
0.021169156,29.89597825,0.435236269,28.14940786,342.9102175
0.02117378,29.92127238,0.434525896,28.24152308,342.9102175
0.021232688,29.97768831,0.435902001,28.10857598,342.9102175
0.021249541,29.96071165,0.432162374,28.23887496,342.9102175
0.02125049,29.98774969,0.435750167,28.26647701,342.9102175
0.021381954,30.34015631,0.425930553,28.59878621,344.4622362
0.021384488,30.41610669,0.423454902,28.63795322,344.4622362
0.021385092,30.51354412,0.42321959,28.81301787,344.4622362
0.021385999,30.32144567,0.42443113,28.56520346,344.4622362
0.021387342,30.47970527,0.423483152,28.77269453,344.4622362
0.021405794,30.4868681,0.425411807,28.60856621,344.4622362
0.021407205,30.43238898,0.423886747,28.65601373,344.4622362
0.021411297,30.30604351,0.425565296,28.61440047,344.4622362
0.021434317,30.50396421,0.426693002,28.70504748,344.4622362
0.021449197,30.36231115,0.42638922,28.84488834,344.4622362
0.021456847,30.380295,0.42605409,28.68820119,344.4622362
0.021470652,29.82591399,0.456545921,29.78207947,347.3547116
0.021480586,30.44609861,0.424854904,28.70273922,344.4622362
0.021495385,29.70001125,0.456994621,29.83850681,347.3547116
0.021507479,30.30790959,0.425349239,28.72099105,344.4622362
0.021520221,29.80210603,0.454540978,29.73422988,347.3547116
0.021520544,29.59330409,0.457015053,29.94097222,347.3547116
0.021521053,29.74752886,0.455864868,29.83251344,347.3547116
0.02152381,30.42361772,0.423334812,28.7503692,344.4622362
0.021536003,29.73907734,0.455910162,29.94996348,347.3547116
0.021538136,29.57800745,0.454649437,29.71232264,347.3547116
0.021544505,29.6245139,0.456653425,29.81235034,347.3547116
0.021544598,29.82644702,0.453907724,29.87098713,347.3547116
0.021544721,30.51984963,0.423762696,28.7270675,344.4622362
0.021550674,30.44767072,0.422886224,28.62750349,344.4622362
0.021559164,30.42984988,0.423524276,28.81605613,344.4622362
0.021564295,30.33114522,0.426806298,28.57396188,344.4622362
0.02156692,29.71642435,0.454887317,29.82277644,347.3547116
0.021571503,30.53781679,0.423032952,28.81466119,344.4622362
0.021573942,30.30554484,0.423780743,28.6783009,344.4622362
0.021577922,30.4867158,0.423967986,28.60391172,344.4622362
0.02158528,30.55509344,0.426899993,28.59024317,344.4622362
0.021591567,29.80520074,0.456089818,29.86821993,347.3547116
0.02160253,29.70378362,0.456006254,29.81266275,347.3547116
0.021602559,29.68626796,0.456832006,29.78719808,347.3547116
0.021602608,29.76893434,0.45306685,29.7441148,347.3547116
0.021617241,29.82019636,0.453105878,29.68590024,347.3547116
0.021627528,29.58795382,0.454278502,29.77874773,347.3547116
0.021640563,29.79218673,0.456576059,29.84941259,347.3547116
0.021654334,29.81687653,0.454596549,29.93235,347.3547116
0.021654652,29.84285871,0.452881927,29.86897536,347.3547116
0.022464161,29.61886039,0.30268495,29.2344511,261.9660175
0.022481391,29.77532418,0.37539605,26.88710818,310.0348081
0.022483383,29.73410032,0.373174108,26.98527063,310.0348081
0.022491265,29.78273144,0.302489689,29.18792459,261.9660175
0.02249264,29.64154987,0.37380107,26.82947949,310.0348081
0.022493152,29.75460267,0.375391493,26.90615291,310.0348081
0.022495012,29.69552877,0.302401781,29.01543831,261.9660175
0.022496077,29.65090475,0.302286634,29.17299462,261.9660175
0.02249872,29.77193376,0.301376774,29.23394462,261.9660175
0.022512199,29.75119427,0.301996024,29.17254969,261.9660175
0.022515948,29.64496102,0.303347329,29.13102527,261.9660175
0.022526631,29.72917578,0.372892674,26.94427288,310.0348081
0.022541705,29.78864705,0.302985993,29.07923666,261.9660175
0.022544279,29.72454389,0.372716112,26.97171444,310.0348081
0.022553772,29.75330382,0.301696768,29.24134802,261.9660175
0.022556584,29.64406918,0.373993698,26.80834822,310.0348081
0.022558901,29.70497443,0.373071333,27.02715759,310.0348081
0.022560826,29.92305466,0.372238881,26.82532487,310.0348081
0.022563529,29.66345266,0.301888616,29.10420754,261.9660175
0.022563866,29.69341706,0.374258472,26.79605595,310.0348081
0.022565372,29.60426364,0.303260876,29.24825514,261.9660175
0.022586199,29.77995887,0.373993513,26.90385932,310.0348081
0.022586341,29.75553192,0.301282596,29.08619271,261.9660175
0.022591126,29.87888752,0.372951274,26.93712555,310.0348081
0.022616566,29.65316874,0.301714062,29.20100685,261.9660175
0.022621452,29.59474603,0.302967073,29.06956827,261.9660175
0.022625012,29.61626876,0.302063089,29.00973071,261.9660175
0.022633697,29.59550532,0.300460169,29.03658049,261.9660175
0.022640172,29.53014976,0.303106847,29.19362743,261.9660175
0.022642991,29.91544919,0.375655953,26.87697337,310.0348081
0.022649807,29.76701423,0.375519087,26.97064668,310.0348081
0.022653648,29.74199882,0.373082472,26.81404211,310.0348081
0.022665957,29.68115764,0.37424621,26.95954367,310.0348081
0.022666922,29.78667002,0.300778698,29.20812602,261.9660175
0.022683409,29.78865071,0.375326147,26.94339516,310.0348081
0.022693863,29.91694608,0.372875526,26.89416748,310.0348081
0.022836261,29.66977976,0.303165101,27.59420383,266.456261
0.022854062,29.67319648,0.302712591,27.73544687,266.456261
0.02285521,29.65179776,0.300960226,27.57158108,266.456261
0.022872562,29.67234868,0.303222653,27.66545992,266.456261
0.022929098,29.63789329,0.30177619,27.63800802,266.456261
0.022934987,29.71001334,0.302227896,27.71256308,266.456261
0.02295335,29.50977951,0.302227815,27.71826001,266.456261
0.022965614,29.77187449,0.302076343,27.51113508,266.456261
0.022969323,29.60161887,0.301295239,27.66578411,266.456261
0.022979155,29.56546393,0.300673532,27.71888028,266.456261
0.022988376,29.66206378,0.300372923,27.57606008,266.456261
0.023016301,29.6910634,0.300595219,27.73450107,266.456261
0.023039979,29.53477809,0.303064725,27.51975954,266.456261
0.023041786,29.53673676,0.303126187,27.69177628,266.456261
0.023196658,28.3693909,0.351578443,29.9107779,258.0065745
0.023202956,28.50381069,0.352812388,30.11582988,258.0065745
0.023245213,28.59884978,0.35439317,30.0945591,258.0065745
0.02326433,28.44213601,0.351442989,29.92755302,258.0065745
0.023270021,28.41959764,0.3536905,29.98379586,258.0065745
0.023276827,28.58498343,0.352542782,29.90557575,258.0065745
0.023277277,28.54433411,0.353998158,29.99597649,258.0065745
0.023286133,28.34162386,0.351308551,30.10048724,258.0065745
0.023300284,28.47217292,0.353062775,29.98376484,258.0065745
0.023309274,28.60462612,0.352220772,30.02210222,258.0065745
0.023320872,28.4154628,0.352145806,29.93012683,258.0065745
0.023350989,28.54429293,0.354341506,29.97034386,258.0065745
0.023377906,28.58090802,0.354172176,30.09196723,258.0065745
0.023382585,28.34722171,0.352074841,29.86154617,258.0065745
0.02339072,28.56170975,0.354125426,30.00237706,258.0065745
0.023398175,29.80567429,0.459831078,28.76491578,346.1609518
0.023436794,30.95560655,0.327917576,24.25319362,314.1699333
0.023437638,29.99201285,0.460080578,28.81742634,346.1609518
0.023438109,29.85399997,0.460260522,28.71236763,346.1609518
0.023439652,29.91824964,0.458242539,28.56941747,346.1609518
0.023443887,29.95216774,0.459052612,28.82540707,346.1609518
0.023444075,30.9891559,0.327615274,24.07426389,314.1699333
0.023446592,29.91405731,0.45911752,28.57238597,346.1609518
0.023448672,31.12994619,0.327244876,24.19473983,314.1699333
0.023450025,30.96595449,0.326605787,24.05001776,314.1699333
0.023461786,29.9064358,0.459436244,28.59349815,346.1609518
0.02346255,30.98117812,0.327037344,24.02606656,314.1699333
0.023462753,31.0997144,0.328080497,24.10388384,314.1699333
0.023465485,31.42349073,0.433636773,28.88538684,355.958562
0.023468781,30.01223995,0.461352879,28.71628314,346.1609518
0.023469152,31.10356055,0.327500082,24.1320598,314.1699333
0.023470145,30.93454151,0.326452565,24.10110995,314.1699333
0.023476529,31.14431215,0.325537212,24.16441491,314.1699333
0.023485531,31.36139035,0.435125478,28.97911517,355.958562
0.023491293,30.00769225,0.458708496,28.65331822,346.1609518
0.023506414,30.87447867,0.32719049,24.25487126,314.1699333
0.023507699,29.98850581,0.461490116,28.58752071,346.1609518
0.023510672,29.91180573,0.459462713,28.68774003,346.1609518
0.023510986,30.01056303,0.46094299,28.61273981,346.1609518
0.023516189,31.44309741,0.434983346,29.04232483,355.958562
0.023516887,29.79506743,0.458820205,28.82963874,346.1609518
0.02351704,29.88756776,0.459021086,28.62062686,346.1609518
0.023519206,31.07372471,0.326217497,24.12682613,314.1699333
0.023519553,29.92014419,0.458657369,28.767789,346.1609518
0.023521868,29.78257932,0.460622987,28.70327343,346.1609518
0.023533451,31.23006364,0.432134044,29.03927488,355.958562
0.023534098,30.923282,0.327087657,24.04464289,314.1699333
0.023534183,31.01587781,0.326647478,24.14599232,314.1699333
0.023535023,29.83724688,0.459555811,28.81771576,346.1609518
0.023547871,31.24964776,0.433442665,29.08755197,355.958562
0.023547945,31.48788828,0.431447396,28.94378282,355.958562
0.023560096,29.81026952,0.460087902,28.802971,346.1609518
0.023563725,31.21185285,0.433100969,28.99031302,355.958562
0.023563802,31.43529841,0.432916668,29.1361207,355.958562
0.023564807,31.15168744,0.325035119,24.06653251,314.1699333
0.02356502,29.95660314,0.461368016,28.73079433,346.1609518
0.023565184,31.14036913,0.325657138,24.15719899,314.1699333
0.023568362,31.26457689,0.432683354,29.10538748,355.958562
0.0235695,31.35817207,0.433477467,29.02756377,355.958562
0.023570535,29.83071557,0.459729273,28.77032688,346.1609518
0.023570769,30.0235161,0.458292418,28.6443453,346.1609518
0.023574388,30.01844285,0.459931818,28.75315608,346.1609518
0.023574652,31.31504173,0.435056805,28.94892131,355.958562
0.023578185,31.11196903,0.327944823,24.04946209,314.1699333
0.023580213,30.91301607,0.328067397,24.26480178,314.1699333
0.023582016,31.06660884,0.325197441,24.09610388,314.1699333
0.02358263,30.87479713,0.328099404,24.20036213,314.1699333
0.023593488,28.55241598,0.477411478,25.31161779,351.7301432
0.023596213,30.00921312,0.460642567,28.79834451,346.1609518
0.023606126,29.84843608,0.457464872,28.75736682,346.1609518
0.023611787,30.97831819,0.327952709,24.1295474,314.1699333
0.023614802,31.27253452,0.432856772,29.1071333,355.958562
0.023615467,28.57140508,0.473993574,25.40969421,351.7301432
0.023620539,30.93829221,0.327250994,24.06531751,314.1699333
0.023626747,28.61459645,0.477156766,25.42396906,351.7301432
0.02364839,31.38770023,0.433815122,28.97198301,355.958562
0.023648565,31.04376921,0.326418736,24.19467528,314.1699333
0.023648714,31.28581411,0.432282971,29.0194658,355.958562
0.023650658,31.47232008,0.433420326,28.95779476,355.958562
0.023657866,31.361409,0.433482098,29.06713671,355.958562
0.023679191,31.44910657,0.433125013,29.07868371,355.958562
0.023679951,31.26212151,0.43546997,28.92812089,355.958562
0.023691842,28.55824921,0.476519153,25.32882051,351.7301432
0.023692713,28.64591837,0.476231135,25.39864723,351.7301432
0.023707666,28.77344733,0.476800121,25.33103119,351.7301432
0.023707834,28.67497411,0.475463512,25.44059113,351.7301432
0.023708847,28.68257897,0.476732066,25.35672413,351.7301432
0.023729671,28.7833592,0.476047293,25.44364515,351.7301432
0.023732095,28.69066514,0.476791482,25.39549468,351.7301432
0.023756766,28.63300842,0.475043075,25.3323787,351.7301432
0.023767654,28.53875594,0.473928041,25.28873149,351.7301432
0.023783185,28.56344818,0.474093127,25.50313316,351.7301432
0.023789837,28.50528957,0.477938833,25.49709846,351.7301432
0.023790266,28.52576966,0.476602437,25.45760429,351.7301432
0.023799305,28.5678828,0.474371505,25.40091659,351.7301432
0.023799946,28.6019577,0.477906224,25.34789365,351.7301432
0.023804621,28.78284694,0.477106799,25.36645572,351.7301432
0.02395997,31.3578026,0.445473364,29.44799703,358.090623
0.023972029,31.40344711,0.448705989,29.46838409,358.090623
0.023991106,31.34799782,0.447914166,29.39445201,358.090623
0.024001471,31.31057182,0.446615903,29.48717542,358.090623
0.024062685,31.26337612,0.448362397,29.56922063,358.090623
0.024069953,31.29079787,0.447100182,29.49414329,358.090623
0.024082431,31.34457767,0.445286862,29.5388271,358.090623
0.024085295,31.3170077,0.446449693,29.62966422,358.090623
0.024114052,31.30525595,0.445553861,29.48035027,358.090623
0.024121496,31.368163,0.446538001,29.45382597,358.090623
0.024147961,31.25298866,0.448372455,29.3901387,358.090623
0.024151225,31.18663971,0.44663117,29.35343782,358.090623
0.024160438,31.19308246,0.449306897,29.41292017,358.090623
0.024171555,31.19660153,0.448366138,29.48726866,358.090623
0.024175357,31.17718585,0.44622488,29.43850279,358.090623
0.024179425,31.22295076,0.447982907,29.34801232,358.090623
0.024297507,30.93022133,0.432150618,28.61089416,344.7183394
0.024298547,31.00379302,0.429975661,28.66278647,344.7183394
0.024299545,30.86106898,0.432030241,28.53840236,344.7183394
0.024304416,30.80254131,0.433076169,28.55350513,344.7183394
0.0243082,30.90401908,0.433303121,28.68222579,344.7183394
0.02435094,30.85574284,0.429508738,28.49189121,344.7183394
0.024355642,30.86702655,0.432090195,28.69058634,344.7183394
0.024409368,31.00970146,0.431143536,28.64981447,344.7183394
0.024410275,30.78349702,0.431791891,28.66010999,344.7183394
0.024416808,30.89044265,0.431222412,28.61283943,344.7183394
0.024419635,31.00332624,0.429959229,28.5515805,344.7183394
0.024447823,30.90722859,0.432680543,28.49192392,344.7183394
0.024448153,30.81635197,0.429841156,28.61361498,344.7183394
0.024448162,31.01940155,0.429558827,28.51895187,344.7183394
0.024454709,30.9789918,0.432255611,28.54272248,344.7183394
0.024465986,30.91980245,0.431534316,28.58635049,344.7183394
0.024478779,30.88352283,0.43248314,28.48239999,344.7183394
0.02449185,30.82409684,0.431096831,28.58875075,344.7183394
0.024499571,30.98089735,0.432748833,28.67109119,344.7183394
0.024511995,30.80569308,0.431214865,28.68893795,344.7183394
0.024512075,30.87603875,0.429391808,28.60343532,344.7183394
0.024514214,30.79721403,0.4317144,28.69821099,344.7183394
0.024538691,30.87999821,0.430912298,28.58682842,344.7183394
0.026002357,30.04849225,0.386612789,25.91256761,310.8273096
0.026019148,30.07288364,0.3869368,25.96692406,310.8273096
0.026044022,30.03102664,0.385356755,25.81765505,310.8273096
0.026049164,30.18655606,0.386918415,25.86690994,310.8273096
0.026050494,30.06683212,0.386294326,25.88710453,310.8273096
0.026058414,30.1252741,0.385900649,26.0301856,310.8273096
0.026070414,30.13767532,0.385988726,25.95840863,310.8273096
0.026088716,30.22967893,0.384091179,25.87416683,310.8273096
0.026091278,30.06254942,0.384713227,25.83583474,310.8273096
0.026093874,30.07085075,0.385436349,25.8117196,310.8273096
0.026099233,30.09490055,0.384471634,25.83994017,310.8273096
0.026111208,30.09078999,0.387613366,25.81315349,310.8273096
0.026116116,30.12314973,0.384543416,25.79811914,310.8273096
0.026123509,30.08710374,0.385705708,25.9238089,310.8273096
0.026126182,30.4003192,0.460835873,28.13511142,342.2175996
0.026128475,30.09393256,0.387203382,25.86971697,310.8273096
0.026129555,30.04437845,0.383870004,25.81022836,310.8273096
0.02613338,30.41857899,0.459882537,28.18401057,342.2175996
0.026133754,29.95769788,0.385824046,25.94197301,310.8273096
0.026138703,30.34651379,0.46199962,28.08803589,342.2175996
0.026149387,30.09757107,0.384128074,26.04674757,310.8273096
0.026177325,30.4978034,0.461355123,28.15528763,342.2175996
0.026177734,30.49038017,0.460960019,28.19424091,342.2175996
0.026181872,30.09229328,0.387604708,26.05153398,310.8273096
0.026187061,30.02582718,0.386054858,25.88542597,310.8273096
0.026194746,30.49437032,0.460226982,27.99136532,342.2175996
0.02619576,30.15714062,0.385201264,25.85095063,310.8273096
0.026206092,30.3516869,0.458993446,28.06520812,342.2175996
0.026206637,29.9668252,0.386402535,25.99916389,310.8273096
0.026210822,30.28360844,0.459183537,28.12038454,342.2175996
0.026219138,30.4842283,0.460110068,28.11521748,342.2175996
0.026219294,30.37216698,0.458193315,28.14343514,342.2175996
0.026230508,30.04273117,0.386015269,25.80917706,310.8273096
0.026235464,30.29167011,0.459736159,28.09084757,342.2175996
0.026239455,30.38312591,0.459086433,27.94663305,342.2175996
0.026243149,30.39228235,0.460124628,28.08286627,342.2175996
0.026247381,30.08511262,0.384976064,25.97261684,310.8273096
0.026248596,30.27230869,0.460387814,28.14321797,342.2175996
0.026251125,29.97750533,0.3845546,25.81664635,310.8273096
0.026251705,30.23492784,0.3842774,25.96607137,310.8273096
0.026306831,30.47820219,0.461556323,28.09362668,342.2175996
0.026310708,30.4900993,0.461486817,28.11074974,342.2175996
0.026328818,30.30186371,0.459118231,28.08388862,342.2175996
0.026332158,30.34553755,0.458574036,28.10946191,342.2175996
0.026339144,30.37597652,0.462355366,28.12036604,342.2175996
0.026950856,31.15512164,0.490829528,28.70447153,355.5559356
0.026973265,31.02606036,0.489677664,28.57853475,355.5559356
0.026978259,31.05467701,0.490902381,28.6380595,355.5559356
0.026978294,29.36350918,0.342291669,29.58743367,262.85086
0.026979014,29.18223763,0.343431666,29.34747459,262.85086
0.02699511,29.28375789,0.344392717,29.39767268,262.85086
0.026998208,29.16511401,0.342790406,29.49917286,262.85086
0.027017805,29.15131645,0.344803432,29.42115009,262.85086
0.027025188,29.10116185,0.342644981,29.58950745,262.85086
0.027028812,30.99698211,0.491424772,28.58155691,355.5559356
0.027028869,31.10221857,0.490610091,28.8002987,355.5559356
0.027039169,31.1121,0.492645815,28.79835139,355.5559356
0.027040343,29.17800934,0.341783594,29.55480986,262.85086
0.027042275,29.24711599,0.343485197,29.59136254,262.85086
0.027043184,31.12112514,0.489680246,28.66789198,355.5559356
0.027054235,29.34519275,0.343261528,29.37548565,262.85086
0.027058643,31.03076583,0.489444182,28.58798385,355.5559356
0.027061042,30.87698879,0.489419088,28.52738893,355.5559356
0.027066857,29.14294121,0.344604469,29.43013919,262.85086
0.027073208,30.93651705,0.490488283,28.52438561,355.5559356
0.027079713,29.34044774,0.34329803,29.41678592,262.85086
0.027083436,31.00443302,0.491432147,28.66484791,355.5559356
0.027085428,31.13012769,0.491212384,28.80115504,355.5559356
0.027092106,31.02341753,0.492566048,28.64775258,355.5559356
0.027098004,29.22216935,0.34327314,29.49284621,262.85086
0.027127143,29.08947886,0.343199433,29.60620636,262.85086
0.027132058,29.26615057,0.343383222,29.40304419,262.85086
0.027135036,30.93080781,0.490650717,28.78441047,355.5559356
0.027164515,30.85914823,0.489584453,28.79671531,355.5559356
0.027165645,30.9442398,0.492435609,28.67179218,355.5559356
